id,s_id,stamp,time,amplitude
3782,3782,20230502185219,4356940,217
3783,3783,20230502185219,4358092,214
3784,3784,20230502185219,4359244,214
3785,3785,20230502185219,4360396,217
3786,3786,20230502185219,4361548,222
3787,3787,20230502185219,4362700,219
3788,3788,20230502185219,4363852,214
3789,3789,20230502185219,4365004,211
3790,3790,20230502185219,4366156,212
3791,3791,20230502185219,4367308,216
3792,3792,20230502185219,4368460,219
3793,3793,20230502185219,4369612,220
3794,3794,20230502185219,4370764,215
3795,3795,20230502185219,4371916,213
3796,3796,20230502185219,4373068,211
3797,3797,20230502185219,4374220,213
3798,3798,20230502185219,4375372,217
3799,3799,20230502185219,4376524,222
3800,3800,20230502185219,4377676,217
3801,3801,20230502185219,4378828,214
3802,3802,20230502185219,4379980,212
3803,3803,20230502185219,4381132,212
3804,3804,20230502185219,4382284,216
3805,3805,20230502185219,4383436,220
3806,3806,20230502185219,4384588,223
3807,3807,20230502185219,4385740,218
3808,3808,20230502185219,4386892,215
3809,3809,20230502185219,4388044,214
3810,3810,20230502185219,4389196,215
3811,3811,20230502185219,4390348,218
3812,3812,20230502185219,4391500,225
3813,3813,20230502185219,4392652,221
3814,3814,20230502185219,4393804,217
3815,3815,20230502185219,4394956,214
3816,3816,20230502185219,4396108,212
3817,3817,20230502185219,4397260,216
3818,3818,20230502185219,4398412,220
3819,3819,20230502185219,4399564,219
3820,3820,20230502185219,4400716,215
3821,3821,20230502185219,4401868,211
3822,3822,20230502185219,4403020,209
3823,3823,20230502185219,4404172,214
3824,3824,20230502185219,4405324,217
3825,3825,20230502185219,4406476,220
3826,3826,20230502185219,4407628,215
3827,3827,20230502185219,4408780,212
3828,3828,20230502185219,4409932,209
3829,3829,20230502185219,4411084,211
3830,3830,20230502185219,4412236,216
3831,3831,20230502185219,4413388,220
3832,3832,20230502185219,4414540,221
3833,3833,20230502185219,4415692,218
3834,3834,20230502185219,4416844,215
3835,3835,20230502185219,4417996,212
3836,3836,20230502185219,4419148,214
3837,3837,20230502185219,4420300,218
3838,3838,20230502185219,4421452,225
3839,3839,20230502185219,4422604,219
3840,3840,20230502185219,4423756,216
3841,3841,20230502185219,4424908,214
3842,3842,20230502185219,4426060,211
3843,3843,20230502185219,4427212,216
3844,3844,20230502185219,4428364,221
3845,3845,20230502185219,4429516,219
3846,3846,20230502185219,4430668,215
3847,3847,20230502185219,4431820,213
3848,3848,20230502185219,4432972,211
3849,3849,20230502185219,4434124,214
3850,3850,20230502185219,4435276,218
3851,3851,20230502185219,4436428,221
3852,3852,20230502185219,4437580,217
3853,3853,20230502185219,4438732,215
3854,3854,20230502185219,4439884,213
3855,3855,20230502185219,4441036,213
3856,3856,20230502185219,4442188,215
3857,3857,20230502185219,4443340,222
3858,3858,20230502185219,4444492,220
3859,3859,20230502185219,4445644,216
3860,3860,20230502185219,4446796,212
3861,3861,20230502185219,4447948,211
3862,3862,20230502185219,4449100,215
3863,3863,20230502185219,4450252,218
3864,3864,20230502185219,4451404,223
3865,3865,20230502185219,4452556,218
3866,3866,20230502185219,4453708,215
3867,3867,20230502185219,4454860,213
3868,3868,20230502185219,4456012,212
3869,3869,20230502185219,4457164,216
3870,3870,20230502185219,4458316,221
3871,3871,20230502185219,4459468,220
3872,3872,20230502185219,4460620,215
3873,3873,20230502185219,4461772,211
3874,3874,20230502185219,4462924,211
3875,3875,20230502185219,4464076,215
3876,3876,20230502185219,4465228,217
3877,3877,20230502185219,4466380,221
3878,3878,20230502185219,4467532,216
3879,3879,20230502185219,4468684,214
3880,3880,20230502185219,4469836,213
3881,3881,20230502185219,4470988,213
3882,3882,20230502185219,4472140,217
3883,3883,20230502185219,4473292,222
3884,3884,20230502185219,4474444,221
3885,3885,20230502185219,4475596,216
3886,3886,20230502185219,4476748,214
3887,3887,20230502185219,4477900,210
3888,3888,20230502185219,4479052,215
3889,3889,20230502185219,4480204,219
3890,3890,20230502185219,4481356,224
3891,3891,20230502185219,4482508,219
3892,3892,20230502185219,4483660,215
3893,3893,20230502185219,4484812,212
3894,3894,20230502185219,4485964,213
3895,3895,20230502185219,4487116,216
3896,3896,20230502185219,4488268,221
3897,3897,20230502185219,4489420,217
3898,3898,20230502185219,4490572,212
3899,3899,20230502185220,4491724,211
3900,3900,20230502185220,4492876,211
3901,3901,20230502185220,4494028,215
3902,3902,20230502185220,4495180,218
3903,3903,20230502185220,4496332,222
3904,3904,20230502185220,4497484,217
3905,3905,20230502185220,4498636,213
3906,3906,20230502185220,4499788,211
3907,3907,20230502185220,4500940,213
3908,3908,20230502185220,4502092,217
3909,3909,20230502185220,4503244,223
3910,3910,20230502185220,4504396,219
3911,3911,20230502185220,4505548,215
3912,3912,20230502185220,4506700,213
3913,3913,20230502185220,4507852,211
3914,3914,20230502185220,4509004,215
3915,3915,20230502185220,4510156,220
3916,3916,20230502185220,4511308,223
3917,3917,20230502185220,4512460,216
3918,3918,20230502185220,4513612,214
3919,3919,20230502185220,4514764,213
3920,3920,20230502185220,4515916,214
3921,3921,20230502185220,4517068,217
3922,3922,20230502185220,4518220,225
3923,3923,20230502185220,4519372,222
3924,3924,20230502185220,4520524,217
3925,3925,20230502185220,4521676,214
3926,3926,20230502185220,4522828,212
3927,3927,20230502185220,4523980,216
3928,3928,20230502185220,4525132,219
3929,3929,20230502185220,4526284,222
3930,3930,20230502185220,4527436,216
3931,3931,20230502185220,4528588,211
3932,3932,20230502185220,4529740,210
3933,3933,20230502185220,4530892,214
3934,3934,20230502185220,4532044,217
3935,3935,20230502185220,4533196,221
3936,3936,20230502185220,4534348,217
3937,3937,20230502185220,4535500,212
3938,3938,20230502185220,4536652,210
3939,3939,20230502185220,4537804,212
3940,3940,20230502185220,4538956,216
3941,3941,20230502185220,4540108,221
3942,3942,20230502185220,4541260,224
3943,3943,20230502185220,4542412,219
3944,3944,20230502185220,4543564,216
3945,3945,20230502185220,4544716,214
3946,3946,20230502185220,4545868,215
3947,3947,20230502185220,4547020,218
3948,3948,20230502185220,4548172,226
3949,3949,20230502185220,4549324,222
3950,3950,20230502185220,4550476,216
3951,3951,20230502185220,4551628,211
3952,3952,20230502185220,4552780,211
3953,3953,20230502185220,4553932,216
3954,3954,20230502185220,4555084,220
3955,3955,20230502185220,4556236,220
3956,3956,20230502185220,4557388,214
3957,3957,20230502185220,4558540,210
3958,3958,20230502185220,4559692,211
3959,3959,20230502185220,4560844,214
3960,3960,20230502185220,4561996,216
3961,3961,20230502185220,4563148,224
3962,3962,20230502185220,4564300,220
3963,3963,20230502185220,4565452,216
3964,3964,20230502185220,4566604,212
3965,3965,20230502185220,4567756,212
3966,3966,20230502185220,4568908,216
3967,3967,20230502185220,4570060,222
3968,3968,20230502185220,4571212,222
3969,3969,20230502185220,4572364,218
3970,3970,20230502185220,4573516,213
3971,3971,20230502185220,4574668,211
3972,3972,20230502185220,4575820,214
3973,3973,20230502185220,4576972,218
3974,3974,20230502185220,4578124,222
3975,3975,20230502185220,4579276,219
3976,3976,20230502185220,4580428,214
3977,3977,20230502185220,4581580,213
3978,3978,20230502185220,4582732,213
3979,3979,20230502185220,4583884,217
3980,3980,20230502185220,4585036,222
3981,3981,20230502185220,4586188,224
3982,3982,20230502185220,4587340,219
3983,3983,20230502185220,4588492,214
3984,3984,20230502185220,4589644,211
3985,3985,20230502185220,4590796,214
3986,3986,20230502185220,4591948,217
3987,3987,20230502185220,4593100,223
3988,3988,20230502185220,4594252,218
3989,3989,20230502185220,4595404,214
3990,3990,20230502185220,4596556,211
3991,3991,20230502185220,4597708,212
3992,3992,20230502185220,4598860,216
3993,3993,20230502185220,4600012,220
3994,3994,20230502185220,4601164,220
3995,3995,20230502185220,4602316,216
3996,3996,20230502185220,4603468,213
3997,3997,20230502185220,4604620,211
3998,3998,20230502185220,4605772,215
3999,3999,20230502185220,4606924,217
4000,4000,20230502185220,4608076,223
4001,4001,20230502185220,4609228,220
4002,4002,20230502185220,4610380,216
4003,4003,20230502185220,4611532,212
4004,4004,20230502185220,4612684,213
4005,4005,20230502185220,4613836,217
4006,4006,20230502185220,4614988,222
4007,4007,20230502185220,4616140,221
4008,4008,20230502185220,4617292,218
4009,4009,20230502185220,4618444,214
4010,4010,20230502185220,4619596,210
4011,4011,20230502185220,4620748,215
4012,4012,20230502185220,4621900,218
4013,4013,20230502185220,4623052,224
4014,4014,20230502185220,4624204,220
4015,4015,20230502185220,4625356,217
4016,4016,20230502185220,4626508,214
4017,4017,20230502185220,4627660,213
4018,4018,20230502185220,4628812,216
4019,4019,20230502185220,4629964,221
4020,4020,20230502185220,4631116,219
4021,4021,20230502185220,4632268,214
4022,4022,20230502185220,4633420,211
4023,4023,20230502185220,4634572,210
4024,4024,20230502185220,4635724,214
4025,4025,20230502185220,4636876,218
4026,4026,20230502185220,4638028,221
4027,4027,20230502185220,4639180,217
4028,4028,20230502185220,4640332,215
4029,4029,20230502185220,4641484,214
4030,4030,20230502185220,4642636,213
4031,4031,20230502185220,4643788,217
4032,4032,20230502185220,4644940,223
4033,4033,20230502185220,4646092,222
4034,4034,20230502185220,4647244,218
4035,4035,20230502185220,4648396,215
4036,4036,20230502185220,4649548,212
4037,4037,20230502185220,4650700,215
4038,4038,20230502185220,4651852,219
4039,4039,20230502185220,4653004,223
4040,4040,20230502185220,4654156,217
4041,4041,20230502185220,4655308,214
4042,4042,20230502185220,4656460,212
4043,4043,20230502185220,4657612,213
4044,4044,20230502185220,4658764,217
4045,4045,20230502185220,4659916,222
4046,4046,20230502185220,4661068,219
4047,4047,20230502185220,4662220,216
4048,4048,20230502185220,4663372,214
4049,4049,20230502185220,4664524,211
4050,4050,20230502185220,4665676,215
4051,4051,20230502185220,4666828,219
4052,4052,20230502185220,4667980,222
4053,4053,20230502185220,4669132,218
4054,4054,20230502185220,4670284,216
4055,4055,20230502185220,4671436,212
4056,4056,20230502185220,4672588,213
4057,4057,20230502185220,4673740,217
4058,4058,20230502185220,4674892,235
4059,4059,20230502185220,4676044,234
4060,4060,20230502185220,4677196,245
4061,4061,20230502185220,4678348,263
4062,4062,20230502185220,4679500,223
4063,4063,20230502185220,4680652,215
4064,4064,20230502185220,4681804,213
4065,4065,20230502185220,4682956,185
4066,4066,20230502185220,4684108,179
4067,4067,20230502185220,4685260,177
4068,4068,20230502185220,4686412,183
4069,4069,20230502185220,4687564,212
4070,4070,20230502185220,4688716,215
4071,4071,20230502185220,4689868,185
4072,4072,20230502185220,4691020,185
4073,4073,20230502185220,4692172,208
4074,4074,20230502185220,4693324,224
4075,4075,20230502185220,4694476,215
4076,4076,20230502185220,4695628,217
4077,4077,20230502185220,4696780,227
4078,4078,20230502185220,4697932,258
4079,4079,20230502185220,4699084,255
4080,4080,20230502185220,4700236,246
4081,4081,20230502185220,4701388,233
4082,4082,20230502185220,4702540,215
4083,4083,20230502185220,4703692,218
4084,4084,20230502185220,4704844,234
4085,4085,20230502185220,4705996,229
4086,4086,20230502185220,4707148,217
4087,4087,20230502185220,4708300,207
4088,4088,20230502185220,4709452,210
4089,4089,20230502185220,4710604,215
4090,4090,20230502185220,4711756,217
4091,4091,20230502185220,4712908,211
4092,4092,20230502185220,4714060,206
4093,4093,20230502185220,4715212,208
4094,4094,20230502185220,4716364,212
4095,4095,20230502185220,4717516,214
4096,4096,20230502185220,4718668,217
4097,4097,20230502185220,4719820,231
4098,4098,20230502185220,4720972,226
4099,4099,20230502185220,4722124,217
4100,4100,20230502185220,4723276,210
4101,4101,20230502185220,4724428,212
4102,4102,20230502185220,4725580,215
4103,4103,20230502185220,4726732,214
4104,4104,20230502185220,4727884,202
4105,4105,20230502185220,4729036,198
4106,4106,20230502185220,4730188,201
4107,4107,20230502185220,4731340,207
4108,4108,20230502185220,4732492,214
4109,4109,20230502185220,4733644,217
4110,4110,20230502185220,4734796,232
4111,4111,20230502185220,4735948,231
4112,4112,20230502185220,4737100,228
4113,4113,20230502185220,4738252,224
4114,4114,20230502185220,4739404,213
4115,4115,20230502185220,4740556,215
4116,4116,20230502185220,4741708,219
4117,4117,20230502185220,4742860,216
4118,4118,20230502185220,4744012,209
4119,4119,20230502185220,4745164,204
4120,4120,20230502185220,4746316,206
4121,4121,20230502185220,4747468,214
4122,4122,20230502185220,4748620,217
4123,4123,20230502185220,4749772,217
4124,4124,20230502185220,4750924,215
4125,4125,20230502185220,4752076,215
4126,4126,20230502185220,4753228,215
4127,4127,20230502185220,4754380,213
4128,4128,20230502185220,4755532,217
4129,4129,20230502185220,4756684,224
4130,4130,20230502185220,4757836,228
4131,4131,20230502185220,4758988,223
4132,4132,20230502185220,4760140,219
4133,4133,20230502185220,4761292,214
4134,4134,20230502185220,4762444,215
4135,4135,20230502185220,4763596,218
4136,4136,20230502185220,4764748,219
4137,4137,20230502185220,4765900,212
4138,4138,20230502185220,4767052,210
4139,4139,20230502185220,4768204,210
4140,4140,20230502185220,4769356,211
4141,4141,20230502185220,4770508,216
4142,4142,20230502185220,4771660,222
4143,4143,20230502185220,4772812,223
4144,4144,20230502185220,4773964,220
4145,4145,20230502185220,4775116,217
4146,4146,20230502185220,4776268,213
4147,4147,20230502185220,4777420,215
4148,4148,20230502185220,4778572,218
4149,4149,20230502185220,4779724,219
4150,4150,20230502185220,4780876,212
4151,4151,20230502185220,4782028,208
4152,4152,20230502185220,4783180,207
4153,4153,20230502185220,4784332,212
4154,4154,20230502185220,4785484,216
4155,4155,20230502185220,4786636,219
4156,4156,20230502185220,4787788,216
4157,4157,20230502185220,4788940,212
4158,4158,20230502185220,4790092,212
4159,4159,20230502185220,4791244,211
4160,4160,20230502185220,4792396,215
4161,4161,20230502185220,4793548,219
4162,4162,20230502185220,4794700,225
4163,4163,20230502185220,4795852,219
4164,4164,20230502185220,4797004,216
4165,4165,20230502185220,4798156,214
4166,4166,20230502185220,4799308,212
4167,4167,20230502185220,4800460,216
4168,4168,20230502185220,4801612,222
4169,4169,20230502185220,4802764,218
4170,4170,20230502185220,4803916,214
4171,4171,20230502185220,4805068,212
4172,4172,20230502185220,4806220,211
4173,4173,20230502185220,4807372,215
4174,4174,20230502185220,4808524,218
4175,4175,20230502185220,4809676,227
4176,4176,20230502185220,4810828,222
4177,4177,20230502185220,4811980,218
4178,4178,20230502185220,4813132,216
4179,4179,20230502185220,4814284,213
4180,4180,20230502185220,4815436,216
4181,4181,20230502185220,4816588,223
4182,4182,20230502185220,4817740,219
4183,4183,20230502185220,4818892,212
4184,4184,20230502185220,4820044,208
4185,4185,20230502185220,4821196,210
4186,4186,20230502185220,4822348,215
4187,4187,20230502185220,4823500,219
4188,4188,20230502185220,4824652,218
4189,4189,20230502185220,4825804,213
4190,4190,20230502185220,4826956,211
4191,4191,20230502185220,4828108,211
4192,4192,20230502185220,4829260,214
4193,4193,20230502185220,4830412,217
4194,4194,20230502185220,4831564,223
4195,4195,20230502185220,4832716,221
4196,4196,20230502185220,4833868,215
4197,4197,20230502185220,4835020,213
4198,4198,20230502185220,4836172,211
4199,4199,20230502185220,4837324,216
4200,4200,20230502185220,4838476,219
4201,4201,20230502185220,4839628,222
4202,4202,20230502185220,4840780,216
4203,4203,20230502185220,4841932,213
4204,4204,20230502185220,4843084,211
4205,4205,20230502185220,4844236,214
4206,4206,20230502185220,4845388,218
4207,4207,20230502185220,4846540,226
4208,4208,20230502185220,4847692,224
4209,4209,20230502185220,4848844,220
4210,4210,20230502185220,4849996,218
4211,4211,20230502185220,4851148,212
4212,4212,20230502185220,4852300,216
4213,4213,20230502185220,4853452,221
4214,4214,20230502185220,4854604,226
4215,4215,20230502185220,4855756,218
4216,4216,20230502185220,4856908,212
4217,4217,20230502185220,4858060,210
4218,4218,20230502185220,4859212,214
4219,4219,20230502185220,4860364,216
4220,4220,20230502185220,4861516,221
4221,4221,20230502185220,4862668,217
4222,4222,20230502185220,4863820,212
4223,4223,20230502185221,4864972,210
4224,4224,20230502185221,4866124,211
4225,4225,20230502185221,4867276,216
4226,4226,20230502185221,4868428,220
4227,4227,20230502185221,4869580,224
4228,4228,20230502185221,4870732,219
4229,4229,20230502185221,4871884,215
4230,4230,20230502185221,4873036,212
4231,4231,20230502185221,4874188,214
4232,4232,20230502185221,4875340,218
4233,4233,20230502185221,4876492,225
4234,4234,20230502185221,4877644,220
4235,4235,20230502185221,4878796,215
4236,4236,20230502185221,4879948,211
4237,4237,20230502185221,4881100,212
4238,4238,20230502185221,4882252,215
4239,4239,20230502185221,4883404,220
4240,4240,20230502185221,4884556,220
4241,4241,20230502185221,4885708,215
4242,4242,20230502185221,4886860,211
4243,4243,20230502185221,4888012,210
4244,4244,20230502185221,4889164,214
4245,4245,20230502185221,4890316,218
4246,4246,20230502185221,4891468,224
4247,4247,20230502185221,4892620,221
4248,4248,20230502185221,4893772,217
4249,4249,20230502185221,4894924,214
4250,4250,20230502185221,4896076,213
4251,4251,20230502185221,4897228,217
4252,4252,20230502185221,4898380,223
4253,4253,20230502185221,4899532,226
4254,4254,20230502185221,4900684,222
4255,4255,20230502185221,4901836,218
4256,4256,20230502185221,4902988,213
4257,4257,20230502185221,4904140,215
4258,4258,20230502185221,4905292,218
4259,4259,20230502185221,4906444,226
4260,4260,20230502185221,4907596,221
4261,4261,20230502185221,4908748,216
4262,4262,20230502185221,4909900,212
4263,4263,20230502185221,4911052,212
4264,4264,20230502185221,4912204,216
4265,4265,20230502185221,4913356,220
4266,4266,20230502185221,4914508,218
4267,4267,20230502185221,4915660,214
4268,4268,20230502185221,4916812,210
4269,4269,20230502185221,4917964,210
4270,4270,20230502185221,4919116,215
4271,4271,20230502185221,4920268,218
4272,4272,20230502185221,4921420,222
4273,4273,20230502185221,4922572,218
4274,4274,20230502185221,4923724,215
4275,4275,20230502185221,4924876,213
4276,4276,20230502185221,4926028,213
4277,4277,20230502185221,4927180,216
4278,4278,20230502185221,4928332,222
4279,4279,20230502185221,4929484,222
4280,4280,20230502185221,4930636,219
4281,4281,20230502185221,4931788,215
4282,4282,20230502185221,4932940,211
4283,4283,20230502185221,4934092,215
4284,4284,20230502185221,4935244,218
4285,4285,20230502185221,4936396,222
4286,4286,20230502185221,4937548,220
4287,4287,20230502185221,4938700,216
4288,4288,20230502185221,4939852,212
4289,4289,20230502185221,4941004,213
4290,4290,20230502185221,4942156,216
4291,4291,20230502185221,4943308,221
4292,4292,20230502185221,4944460,221
4293,4293,20230502185221,4945612,217
4294,4294,20230502185221,4946764,214
4295,4295,20230502185221,4947916,211
4296,4296,20230502185221,4949068,214
4297,4297,20230502185221,4950220,218
4298,4298,20230502185221,4951372,223
4299,4299,20230502185221,4952524,218
4300,4300,20230502185221,4953676,216
4301,4301,20230502185221,4954828,213
4302,4302,20230502185221,4955980,212
4303,4303,20230502185221,4957132,216
4304,4304,20230502185221,4958284,221
4305,4305,20230502185221,4959436,219
4306,4306,20230502185221,4960588,215
4307,4307,20230502185221,4961740,212
4308,4308,20230502185221,4962892,211
4309,4309,20230502185221,4964044,215
4310,4310,20230502185221,4965196,217
4311,4311,20230502185221,4966348,222
4312,4312,20230502185221,4967500,218
4313,4313,20230502185221,4968652,215
4314,4314,20230502185221,4969804,213
4315,4315,20230502185221,4970956,213
4316,4316,20230502185221,4972108,217
4317,4317,20230502185221,4973260,223
4318,4318,20230502185221,4974412,221
4319,4319,20230502185221,4975564,217
4320,4320,20230502185221,4976716,215
4321,4321,20230502185221,4977868,211
4322,4322,20230502185221,4979020,215
4323,4323,20230502185221,4980172,219
4324,4324,20230502185221,4981324,224
4325,4325,20230502185221,4982476,218
4326,4326,20230502185221,4983628,215
4327,4327,20230502185221,4984780,213
4328,4328,20230502185221,4985932,213
4329,4329,20230502185221,4987084,216
4330,4330,20230502185221,4988236,222
4331,4331,20230502185221,4989388,221
4332,4332,20230502185221,4990540,216
4333,4333,20230502185221,4991692,214
4334,4334,20230502185221,4992844,212
4335,4335,20230502185221,4993996,216
4336,4336,20230502185221,4995148,219
4337,4337,20230502185221,4996300,221
4338,4338,20230502185221,4997452,216
4339,4339,20230502185221,4998604,213
4340,4340,20230502185221,4999756,210
4341,4341,20230502185221,5000908,213
4342,4342,20230502185221,5002060,217
4343,4343,20230502185221,5003212,216
4344,4344,20230502185221,5004364,219
4345,4345,20230502185221,5005516,215
4346,4346,20230502185221,5006668,213
4347,4347,20230502185221,5007820,212
4348,4348,20230502185221,5008972,215
4349,4349,20230502185221,5010124,219
4350,4350,20230502185221,5011276,222
4351,4351,20230502185221,5012428,218
4352,4352,20230502185221,5013580,215
4353,4353,20230502185221,5014732,214
4354,4354,20230502185221,5015884,214
4355,4355,20230502185221,5017036,217
4356,4356,20230502185221,5018188,222
4357,4357,20230502185221,5019340,220
4358,4358,20230502185221,5020492,215
4359,4359,20230502185221,5021644,213
4360,4360,20230502185221,5022796,212
4361,4361,20230502185221,5023948,215
4362,4362,20230502185221,5025100,220
4363,4363,20230502185221,5026252,224
4364,4364,20230502185221,5027404,220
4365,4365,20230502185221,5028556,216
4366,4366,20230502185221,5029708,214
4367,4367,20230502185221,5030860,214
4368,4368,20230502185221,5032012,217
4369,4369,20230502185221,5033164,223
4370,4370,20230502185221,5034316,218
4371,4371,20230502185221,5035468,215
4372,4372,20230502185221,5036620,212
4373,4373,20230502185221,5037772,211
4374,4374,20230502185221,5038924,215
4375,4375,20230502185221,5040076,219
4376,4376,20230502185221,5041228,218
4377,4377,20230502185221,5042380,215
4378,4378,20230502185221,5043532,213
4379,4379,20230502185221,5044684,212
4380,4380,20230502185221,5045836,214
4381,4381,20230502185221,5046988,217
4382,4382,20230502185221,5048140,222
4383,4383,20230502185221,5049292,219
4384,4384,20230502185221,5050444,215
4385,4385,20230502185221,5051596,213
4386,4386,20230502185221,5052748,212
4387,4387,20230502185221,5053900,217
4388,4388,20230502185221,5055052,220
4389,4389,20230502185221,5056204,220
4390,4390,20230502185221,5057356,217
4391,4391,20230502185221,5058508,214
4392,4392,20230502185221,5059660,210
4393,4393,20230502185221,5060812,214
4394,4394,20230502185221,5061964,218
4395,4395,20230502185221,5063116,223
4396,4396,20230502185221,5064268,219
4397,4397,20230502185221,5065420,217
4398,4398,20230502185221,5066572,215
4399,4399,20230502185221,5067724,212
4400,4400,20230502185221,5068876,217
4401,4401,20230502185221,5070028,222
4402,4402,20230502185221,5071180,223
4403,4403,20230502185221,5072332,217
4404,4404,20230502185221,5073484,214
4405,4405,20230502185221,5074636,212
4406,4406,20230502185221,5075788,215
4407,4407,20230502185221,5076940,218
4408,4408,20230502185221,5078092,219
4409,4409,20230502185221,5079244,217
4410,4410,20230502185221,5080396,214
4411,4411,20230502185221,5081548,212
4412,4412,20230502185221,5082700,212
4413,4413,20230502185221,5083852,216
4414,4414,20230502185221,5085004,221
4415,4415,20230502185221,5086156,219
4416,4416,20230502185221,5087308,214
4417,4417,20230502185221,5088460,212
4418,4418,20230502185221,5089612,211
4419,4419,20230502185221,5090764,214
4420,4420,20230502185221,5091916,218
4421,4421,20230502185221,5093068,223
4422,4422,20230502185221,5094220,218
4423,4423,20230502185221,5095372,215
4424,4424,20230502185221,5096524,213
4425,4425,20230502185221,5097676,212
4426,4426,20230502185221,5098828,217
4427,4427,20230502185221,5099980,222
4428,4428,20230502185221,5101132,223
4429,4429,20230502185221,5102284,218
4430,4430,20230502185221,5103436,215
4431,4431,20230502185221,5104588,213
4432,4432,20230502185221,5105740,215
4433,4433,20230502185221,5106892,219
4434,4434,20230502185221,5108044,225
4435,4435,20230502185221,5109196,220
4436,4436,20230502185221,5110348,215
4437,4437,20230502185221,5111500,213
4438,4438,20230502185221,5112652,213
4439,4439,20230502185221,5113804,217
4440,4440,20230502185221,5114956,219
4441,4441,20230502185221,5116108,219
4442,4442,20230502185221,5117260,214
4443,4443,20230502185221,5118412,211
4444,4444,20230502185221,5119564,211
4445,4445,20230502185221,5120716,215
4446,4446,20230502185221,5121868,219
4447,4447,20230502185221,5123020,221
4448,4448,20230502185221,5124172,215
4449,4449,20230502185221,5125324,213
4450,4450,20230502185221,5126476,212
4451,4451,20230502185221,5127628,212
4452,4452,20230502185221,5128780,216
4453,4453,20230502185221,5129932,222
4454,4454,20230502185221,5131084,220
4455,4455,20230502185221,5132236,215
4456,4456,20230502185221,5133388,213
4457,4457,20230502185221,5134540,211
4458,4458,20230502185221,5135692,215
4459,4459,20230502185221,5136844,218
4460,4460,20230502185221,5137996,224
4461,4461,20230502185221,5139148,219
4462,4462,20230502185221,5140300,215
4463,4463,20230502185221,5141452,214
4464,4464,20230502185221,5142604,213
4465,4465,20230502185221,5143756,216
4466,4466,20230502185221,5144908,223
4467,4467,20230502185221,5146060,220
4468,4468,20230502185221,5147212,215
4469,4469,20230502185221,5148364,211
4470,4470,20230502185221,5149516,210
4471,4471,20230502185221,5150668,214
4472,4472,20230502185221,5151820,217
4473,4473,20230502185221,5152972,220
4474,4474,20230502185221,5154124,215
4475,4475,20230502185221,5155276,212
4476,4476,20230502185221,5156428,211
4477,4477,20230502185221,5157580,213
4478,4478,20230502185221,5158732,217
4479,4479,20230502185221,5159884,223
4480,4480,20230502185221,5161036,222
4481,4481,20230502185221,5162188,217
4482,4482,20230502185221,5163340,214
4483,4483,20230502185221,5164492,211
4484,4484,20230502185221,5165644,216
4485,4485,20230502185221,5166796,220
4486,4486,20230502185221,5167948,223
4487,4487,20230502185221,5169100,216
4488,4488,20230502185221,5170252,203
4489,4489,20230502185221,5171404,210
4490,4490,20230502185221,5172556,213
4491,4491,20230502185221,5173708,217
4492,4492,20230502185221,5174860,221
4493,4493,20230502185221,5176012,218
4494,4494,20230502185221,5177164,214
4495,4495,20230502185221,5178316,212
4496,4496,20230502185221,5179468,211
4497,4497,20230502185221,5180620,216
4498,4498,20230502185221,5181772,219
4499,4499,20230502185221,5182924,223
4500,4500,20230502185221,5184076,218
4501,4501,20230502185221,5185228,214
4502,4502,20230502185221,5186380,212
4503,4503,20230502185221,5187532,214
4504,4504,20230502185221,5188684,217
4505,4505,20230502185221,5189836,235
4506,4506,20230502185221,5190988,248
4507,4507,20230502185221,5192140,250
4508,4508,20230502185221,5193292,239
4509,4509,20230502185221,5194444,213
4510,4510,20230502185221,5195596,213
4511,4511,20230502185221,5196748,212
4512,4512,20230502185221,5197900,191
4513,4513,20230502185221,5199052,188
4514,4514,20230502185221,5200204,180
4515,4515,20230502185221,5201356,186
4516,4516,20230502185221,5202508,212
4517,4517,20230502185221,5203660,217
4518,4518,20230502185221,5204812,207
4519,4519,20230502185221,5205964,214
4520,4520,20230502185221,5207116,221
4521,4521,20230502185221,5208268,223
4522,4522,20230502185221,5209420,214
4523,4523,20230502185221,5210572,215
4524,4524,20230502185221,5211724,228
4525,4525,20230502185221,5212876,249
4526,4526,20230502185221,5214028,244
4527,4527,20230502185221,5215180,238
4528,4528,20230502185221,5216332,225
4529,4529,20230502185221,5217484,215
4530,4530,20230502185221,5218636,218
4531,4531,20230502185221,5219788,229
4532,4532,20230502185221,5220940,221
4533,4533,20230502185221,5222092,211
4534,4534,20230502185221,5223244,204
4535,4535,20230502185221,5224396,211
4536,4536,20230502185221,5225548,216
4537,4537,20230502185221,5226700,218
4538,4538,20230502185221,5227852,214
4539,4539,20230502185221,5229004,213
4540,4540,20230502185221,5230156,214
4541,4541,20230502185221,5231308,215
4542,4542,20230502185221,5232460,215
4543,4543,20230502185221,5233612,218
4544,4544,20230502185221,5234764,229
4545,4545,20230502185221,5235916,221
4546,4546,20230502185221,5237068,213
4547,4547,20230502185221,5238220,206
4548,4548,20230502185222,5239372,210
4549,4549,20230502185222,5240524,215
4550,4550,20230502185222,5241676,215
4551,4551,20230502185222,5242828,207
4552,4552,20230502185222,5243980,206
4553,4553,20230502185222,5245132,208
4554,4554,20230502185222,5246284,210
4555,4555,20230502185222,5247436,215
4556,4556,20230502185222,5248588,218
4557,4557,20230502185222,5249740,232
